@relation similarities

@attribute articlecats-range real
@attribute articlecats-percent real
@attribute articlecats-rankmean real
@attribute articlecats-rankmin real
@attribute articlelinks-range real
@attribute articlelinks-percent real
@attribute articlelinks-rankmean real
@attribute articlelinks-rankmin real
@attribute articletext-range real
@attribute articletext-percent real
@attribute articletext-rankmean real
@attribute articletext-rankmin real
@attribute esa-range real
@attribute esa-percent real
@attribute esa-rankmean real
@attribute esa-rankmin real
@attribute inlinks-range real
@attribute inlinks-percent real
@attribute inlinks-rankmean real
@attribute inlinks-rankmin real
@attribute outlinks-range real
@attribute outlinks-percent real
@attribute outlinks-rankmean real
@attribute outlinks-rankmin real
@attribute pairwiseesa-range real
@attribute pairwiseesa-percent real
@attribute pairwiseesa-rankmean real
@attribute pairwiseesa-rankmin real
@attribute pairwiseinlinks-range real
@attribute pairwiseinlinks-percent real
@attribute pairwiseinlinks-rankmean real
@attribute pairwiseinlinks-rankmin real
@attribute pairwiselinks-range real
@attribute pairwiselinks-percent real
@attribute pairwiselinks-rankmean real
@attribute pairwiselinks-rankmin real
@attribute pairwiseoutlinks-range real
@attribute pairwiseoutlinks-percent real
@attribute pairwiseoutlinks-rankmean real
@attribute pairwiseoutlinks-rankmin real
@attribute pairwisetext-range real
@attribute pairwisetext-percent real
@attribute pairwisetext-rankmean real
@attribute pairwisetext-rankmin real
@attribute sim real
@data
-0.03961238351705387,-0.7132330288389244,-0.9227123842890124,-0.808410818998458,-0.48959558754448357,-0.0036825644102065347,-0.8339489051615775,0.2900304051978557,-0.3909624076350038,-0.0018904107493054045,-0.8331077104997254,0.6119287950489203,-0.850947515570543,-0.36286723823573874,-0.3569443653126845,-0.050499202816350786,-0.3693259695917206,-0.954721384054695,-0.8340088783484885,0.2776624533774701,-0.09164380759952745,-0.2102040069074056,-0.8330475127221731,0.6657336583285494,-0.7808427851721871,?,-0.545437076121591,-0.20000097252644267,-0.3813442850694086,-0.5990832214877604,-0.877159753282361,-0.614207509714319,-0.8324093405093091,0.21803117991464527,-0.5615562543298587,-0.5004012590944382,-0.38265145407777174,0.6050050804346436,-0.5606263565451237,-0.3027054385553798,-0.30011409109057513,0.6245511736069225,-0.3490090979353029,-0.047387905496984795,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.04044033860971774,-0.4575630458425485,-0.8725021988345554,-0.5850602024760536,-0.4861863028944408,-0.010665485845296141,-0.8329872999120882,0.7351001915987525,-0.40104431477124997,-0.00231070807313849,-0.8328668291642747,1.0,-0.42026372367802783,-0.6412031867404357,-0.8332882137121969,0.49860048749282404,-0.4533137115532205,-1.5911676629335383,-0.8604488191502186,-0.4916322128419618,0.02027324769495542,-0.18731208401798816,-0.8329872999120882,0.7351001915987525,-0.34886940841201053,?,-0.8502965387710525,-0.3761109640322682,-0.3410495814993007,-0.3603370274709051,-0.8708608586751382,-0.5740355532760895,-0.3165820615110404,-0.1199091130083042,-0.8382882113159333,-0.09030359485911488,-0.1506787311701694,-0.14666618776352314,-0.8413322804492704,-0.1983323001453957,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.36293411818647114,0.5919845643763777,-0.5630366715465894,-0.33894181348447316,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.9526691609917082,0.5980770316200981,-0.2619802524187609,-0.250793860804603,-0.44883685623838676,-0.8391932517114247,-0.8508563769532029,-0.38399147577571824,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.46027022910630333,?,-0.8620022053303378,-0.5056072398539595,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,-0.459957022355774,-0.5603027653060471,-0.843935904751488,-0.26390155498850976,-0.4091708756180969,-0.8701543175881785,-0.863333345934977,-0.5170369718262722,-0.22860367904406165,-0.295895847939879,-0.8397565034960485,-0.14826584038187285,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4933817007009056,-0.013092397435471859,-0.8344282735038259,0.20530057479625796,-0.48026756941144655,-0.10494004085655462,-0.8403997303026365,-0.1699321958500768,-0.7654366126451302,0.18654726686927492,-0.26453860211397806,0.30306721236178014,-0.26357196970087404,-0.8062024292673678,-0.8392289477317891,-0.12896576687519257,-0.04594098468310115,-0.1968783605651212,-0.8333483514346018,0.47020038319750523,-0.6386125136878036,?,-0.10306436055415824,0.15691441588653587,-0.4113666192025732,0.15635426981303424,-0.39274667676410224,-0.20165817627818694,-0.6976606127536014,0.6870873620681612,-0.3683781127424479,-0.11040875157360985,-0.4572957365655349,0.5076024595304238,-0.4552885413500867,-0.01741696700282258,-0.3898432590873801,-0.8489969349542406,-0.8341287799903092,0.2546810534520576,0.3
0.08531973150374483,-0.00775668705336463,-0.7719075683401475,-0.7476036687791836,-0.49916573331448494,-0.20699309149578993,-0.8466255596121914,-0.3174511274060351,-0.48078129156819993,-0.11100793575770929,-0.8500161314865924,-0.37207197182558294,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.2973585993853446,-0.8287705624490962,-0.8342486220388661,0.233700679091577,-0.2090223218078877,-0.37806659038086343,-0.8342486220388661,0.233700679091577,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.6821929253251633,0.14465268521349417,-0.2318863575386395,0.12932754068159302,-0.9393127749980109,-0.29903741509927406,-0.6112047038238848,-0.5867381646876477,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.9440658452729114,0.04912257561369815,-0.7493989495887114,-0.7413449186368144,-0.49993743295342047,-0.9604341854309418,-0.9153367529782662,-0.7838639891083496,-0.45809307775025543,-0.015612718165293193,-0.8339489051615775,0.2900304051978557,-0.39723802089663524,-0.4706827777836564,-0.8659212554861936,-0.5379801330997538,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.25378363087993067,?,-0.8894274046866862,-0.6794354733515041,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,-0.594627490945681,0.8081977581183342,-0.542843266618168,-0.43608458990835586,-0.1415159698111902,0.846145479223368,-0.6180560733770453,-0.133390151499022,-0.48427513034715225,0.31688150559438966,-0.7182578174471688,-0.6241460737426555,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,-0.443787004301354,-0.44930523698424396,-0.9251079311273763,-0.8160244550126909,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.43258952573945025,0.47233491345215084,-0.5784022462626697,-0.024406505571572756,0.299897645855
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.30164602605215163,-0.4495648181092181,-0.9172974533789409,-0.790562258630126,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.04044033860971774,-0.4575630458425485,-0.872859757501312,-0.5874060936375582,-0.47564060702165606,9.219397842807897E-4,-0.8329872999120882,0.7351001915987525,-0.4534691649372674,-0.009779214507411815,-0.8331077104997254,0.6119287950489203,-0.3947139078386795,-0.46096967346473394,-0.8333483514346018,0.47020038319750523,-0.49726733393156075,-5.8810291133908486,-0.8342486220388661,0.233700679091577,0.03946310167260825,-0.1888494867865611,-0.8328668291642747,1.0,-0.35419926487164355,?,-0.8333483514346018,0.47020038319750523,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,-0.0663007328358316,-0.016711598957116047,-0.8331077104997254,0.6119287950489203,-0.21527696999379375,-0.22376874779006128,-0.8572027903648667,-0.4598597151576581,-0.43896580783336636,-0.9605565983213851,-0.8951255090840695,-0.7055223323571145,0.3
-0.1021675771368632,-0.9200311893067644,-0.8917511492207786,-0.6903417972267771,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.49340495658304107,-0.6239885843266291,-0.8514707013536172,-0.3923725538081573,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.3066887372819533,-0.7723044734570154,-0.8914678093565265,-0.6890325332132328,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.42230098744194455,-0.771409419038044,-0.8767583010410589,-0.6118082640807856,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4702320110605843,-0.9499942716252019,-0.8782603129374479,-0.6206849301505952,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4976264536939068,-0.9797573198371841,-0.8854878828780227,-0.6600025449178426,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.47454251472150377,?,-0.8758525822087619,-0.6063210493547615,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.10256563143865371,-1.3776078632747621,-0.7375280693971067,-0.7123717107610583,-0.9988122591330792,0.28608748811640394,-0.5018322555600038,-0.4416420696471194,-0.4694030964554895,-0.04416242418283056,-0.8338889170541073,0.30306721236178014,-0.4700107448857932,-0.9560204594773882,-0.8677529033359208,-0.5518987153235266,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.17673874338183526,0.6930042542999335,-0.3538893825874816,-0.2207040355317651,-0.6469191228470779,?,-0.54364433777602,0.16433414582137362,-0.279846990361458,-0.12528414486518225,-0.8463408480467791,-0.31228771389823196,-0.7214314535709531,0.6608005723431418,-0.3521261411159742,-0.2960989377109179,-0.6009930136212018,0.10706729120655245,-0.6784086916860738,-0.6044638730613341,-0.4323709936654285,0.4431248332888571,-0.002799025014351475,0.09309116575249954,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.225
0.05086068773773689,-0.4048923942404964,-0.9258055875317862,-0.8182112277200706,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.29641521960742184,-0.7127097716137304,-0.8793061817942472,-0.6267097125060715,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.225
0.0018434385179113555,-0.6238975524639447,-0.8975335095521327,-0.7159205888398856,-0.4993290635898687,-0.26213753201454204,-0.8688452503948076,-0.5598798475998275,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4235677796285265,-0.6653673222650709,-0.8467962253242117,-0.32049692196855784,-0.5006839201313114,-2.6487429330260124,-0.8437056065518101,-0.2587436642694867,-0.12888845961195117,-0.2376891343461367,-0.8473074988743754,-0.32941005080478525,-0.4141138719793575,?,-0.8765070535485621,-0.6102965212182833,-0.36868276899672453,-0.5373760643014811,-0.8417391397424119,-0.20977753587574177,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.668615647086227,-0.3676971648564913,-0.7319161133037,-0.5991228373011286,0.3
0.38029171211292545,-2.451256523172117,-0.026122685035175675,0.49860048749282404,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4892528101623017,-0.3286231844260059,-0.8450268273738987,-0.28699890692227925,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
-0.006690663863700985,-0.11953931264778994,-0.9231271112518202,-0.8097407848453633,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4921706303021873,-0.522911923064239,-0.8772600119934656,-0.6148036093917941,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.3183730767896488,-0.2498247359505632,-0.8711694622113758,-0.5761414373757163,-0.3991484257051499,-0.24187059471021888,-0.8504086104424787,-0.37770780560839057,-0.22155819303925062,-0.23965483282179945,-0.8755499183237506,-0.6044638730613341,-0.389259952322827,-0.8883301722422604,-0.8679613513253305,-0.5534394374777809,0.3
-0.09019489613677639,-0.9020281620606707,-0.8963325152847008,-0.7107775086117453,-0.49980518835562066,-0.6372631210940839,-0.8658161684517418,-0.5371599887827466,-0.4563565270615517,-0.014748336773894533,-0.8332882137121969,0.49860048749282404,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.2082010595544333,-0.37602452226069627,-0.8478743120097025,-0.33894181348447316,-0.7706512646562543,?,-0.5046690200058863,-0.02093706158891162,-0.28543886845626054,-0.1372830991998817,-0.8465686441872294,-0.3164272524207332,-0.8396737314327797,0.3404090654650789,-0.5495690141398524,-0.4665579846794343,-0.6231186393915836,0.026882813786709203,-0.6672951026681008,-0.6295265926351314,-0.6798542402539787,-0.3567116039136563,-0.2864185884791449,-0.2369324471587564,0.3
0.32396028145908073,0.5481827064298022,-0.8019228348419228,-0.7841591203529469,-0.995882394145146,0.7617238704420659,0.13593404152605482,0.4008338499273023,-0.966931312220072,0.1911080824102429,-0.5759666478089955,0.36366469937950696,-0.3700870545612157,-0.2890664709505463,-0.8361580381775787,0.029398357708056322,-0.3006072765235285,-0.8298543579539045,-0.8334685819016817,0.4218142242877829,0.047219495258257194,0.9447491152058984,0.24926234908215106,0.5679670207630276,-0.7995473356129479,?,-0.5270942964598084,-0.18631660871890054,-0.6125584391869134,0.5461581625861793,0.049597135932845315,0.06656750825585167,-0.8748934655784006,0.17496508847163472,-0.2467184590551179,-0.133390151499022,-0.39789285096170685,0.5957833674318902,-0.22298237245185482,0.233700679091577,-0.5814500790021973,-0.0101722749486034,-0.46434583891810244,-0.29385592435731,0.3
0.03380487414441913,-0.552903814820747,-0.8858267076606913,-0.6617239753575397,-0.4999070843382851,-0.8904159798455147,-0.8903785782938397,-0.6839467779431686,-0.4890710066623413,-0.3120239735572685,-0.8808418393935156,-0.6353370472077554,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.27269844881718097,-0.6132675201355339,-0.8565483076375948,-0.4529700408258841,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.3374370278463436,-0.33424872042726683,-0.8382882113159333,-0.09030359485911488,-0.3210710604564859,0.9113702829903461,-0.015637459319096325,0.49860048749282404,-0.31923185053289177,0.6757244300030179,-0.15537311440058554,0.016815214265415435,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.2713680179626313,-0.10863954781490481,-0.8600185318234808,-0.48763009280428316,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.245649948823
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.25
0.09335478934006636,0.8638256046147319,-0.8957297674354917,-0.7081642370484306,-0.498621418515859,-0.11177450924979271,-0.865395361718876,-0.533851227473878,-0.4848247162480199,-0.1759819421683816,-0.8449695332791222,-0.2858368699901589,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.35266481395480287,-1.0393304112239254,-0.8461128364962348,-0.3080758653804797,-0.38481751922396246,?,-0.8355629682883519,0.07682957597661044,-0.4347387018896517,-0.8207070997558612,-0.8979478485124358,-0.7176756307738337,-0.3587807386182471,-0.1687747837806164,-0.8493418205458936,-0.36209307759213594,-0.2868027092899028,-0.39041424265840274,-0.8650792740222238,-0.5313395152128957,-0.2190051766601651,-0.2763094968946038,-0.8343684045533675,0.2144006055848966,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4828155891176003,-0.13847622021676764,-0.8375211511908747,-0.05357086469603978,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.7922071127223973,?,-0.4960565974657912,0.02513059679660823,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.5878602472770974,-0.04630456911214553,-0.5547795404724524,-0.38553713617577134,0.3
0.8087052676423399,-0.9544979125869106,-0.7382427707628503,-0.6999410293222985,-0.9988195207750097,0.28337319421317675,-0.29102249343642306,-0.2651739705889493,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.10714306137044094,0.822183449134507,-0.10430406609597986,-0.0823098618043242,-0.8834424787260206,?,-0.475209036216205,-0.4278239966697557,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,-0.9568881112022578,-0.4757715648673765,-0.6513340252700958,-0.6127107811546786,-0.650480870552616,-0.06820559168982965,-0.5547795404724524,-0.42060619472321426,-0.4994159913135116,0.26900901858217185,-0.363363258914278,-0.08766835336414591,0.3
-0.04497233731045541,-0.7682172647108015,-0.8640755872322258,-0.5232086263910518,-0.4984536167534724,-0.09775305554983571,-0.8349664261811747,0.13593404152605482,-0.4937347390751171,-0.6548809369443422,-0.8587230434325606,-0.475209036216205,-0.39521217758799276,-0.08850723079391654,-0.8588312670415287,-0.4762689157105676,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.0680428360419918,-0.20468401416819015,-0.8338889170541073,0.30306721236178014,-0.29402847401886595,?,-0.840107567178641,-0.16032446285036372,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,-0.6616749750831974,0.7262262737527367,-0.13880885586892866,0.016815214265415435,-0.38583677464740385,0.6110984563936865,-0.3716643264254752,-0.32350472226015925,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.3
0.21870370421035668,-0.16649327148203386,-0.920795398552451,-0.8021966817728149,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.47363106417383344,?,-0.908257826191732,-0.7585084437575876,-0.4355413125957788,-0.8247106121662253,-0.8673354659726559,-0.5487874180041604,-0.2602542123038071,-0.0738736145788107,-0.8352052201563567,0.11052928254174477,-0.17349819558424717,-0.16597187224266507,-0.8425508045517054,-0.23115678906454384,-0.2690500653107435,-0.4300490150716385,-0.8346077912165971,0.1798958158119477,0.3
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4841127981298657,-0.16074867593570752,-0.8553437891635872,-0.4398037720767112,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.469507858458504,?,-0.876255543984992,-0.6087752404828447,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.41713042634246267,-0.9148550423212288,-0.9079491191761522,-0.7573575002991291,0.3
-0.05482543501378051,-0.8079187316739153,-0.9265420889598578,-0.8205052194103744,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.45991714203867595,-0.017022741155722554,-0.8362768761281029,0.020937061588911732,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.22167675499683015,-0.7917336648349725,-0.8384648791929779,-0.098040799753224,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.8515584006141225,?,-0.4992022402302312,-0.27874452937477256,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.6368287814214022,-0.24449198687099283,-0.6962532681737219,-0.5507366783914063,0.3
